date,sales
31-08-19,0.2
01-09-19,0
02-09-19,0.9
02-09-19,0.1
02-09-19,0.2
02-09-19,0.1
02-09-19,0.2
02-09-19,0.1
02-09-19,1.3
02-09-19,0.2
03-09-19,0.2
03-09-19,0.4
03-09-19,0.1
03-09-19,0.5
03-09-19,0.2
03-09-19,0.1
03-09-19,0.1
03-09-19,0.2
03-09-19,0.1
03-09-19,0.1
03-09-19,0.1
03-09-19,0.1
03-09-19,0
03-09-19,0.3
03-09-19,0.1
03-09-19,0.2
03-09-19,0.1
03-09-19,0.1
03-09-19,0.3
03-09-19,0.3
03-09-19,0.1
03-09-19,0.1
03-09-19,0.2
03-09-19,0.1
03-09-19,0.5
04-09-19,0.2
04-09-19,0.1
04-09-19,0.1
04-09-19,0.3
04-09-19,0.1
04-09-19,0.3
04-09-19,0.2
04-09-19,0.3
04-09-19,0.1
04-09-19,0.2
04-09-19,0.4
04-09-19,0.1
04-09-19,0.1
04-09-19,0.2
04-09-19,2.5
04-09-19,0.2
04-09-19,0.2
04-09-19,0.1
04-09-19,0.1
04-09-19,0.1
04-09-19,0.3
04-09-19,0.1
04-09-19,0.1
04-09-19,0.1
04-09-19,0.1
04-09-19,0.2
04-09-19,0.1
04-09-19,0.2
04-09-19,0.2
04-09-19,0.3
05-09-19,0.1
05-09-19,0.3
05-09-19,0.8
05-09-19,0.2
05-09-19,0.2
05-09-19,0.3
05-09-19,0.1
05-09-19,0.7
05-09-19,0.1
05-09-19,0.1
05-09-19,0.1
05-09-19,0.5
05-09-19,0.5
05-09-19,0.2
05-09-19,0.2
05-09-19,0.3
05-09-19,0.1
05-09-19,0.2
05-09-19,0.1
05-09-19,0.3
05-09-19,0.2
05-09-19,0.1
05-09-19,0.2
05-09-19,0.2
05-09-19,0.9
05-09-19,0.7
05-09-19,0.2
06-09-19,0.1
06-09-19,0.1
06-09-19,0.1
06-09-19,0.2
06-09-19,0.1
06-09-19,0.5
06-09-19,0.1
06-09-19,0.1
06-09-19,0.1
06-09-19,0
06-09-19,0.1
06-09-19,0.2
06-09-19,0.1
06-09-19,0.3
06-09-19,0.1
06-09-19, -   
06-09-19,0.4
06-09-19,0.2
06-09-19,0.1
06-09-19,0.1
06-09-19,0.2
06-09-19, -   
06-09-19,0.2
06-09-19,0.2
06-09-19,0.1
06-09-19,0.2
06-09-19,0.2
06-09-19,0.2
06-09-19,0.2
06-09-19,0.2
06-09-19,0.2
06-09-19,0.2
06-09-19,0.2
06-09-19,0.1
06-09-19,0.2
07-09-19,0.3
07-09-19,0.1
07-09-19,0.2
07-09-19,0.1
07-09-19,0.1
07-09-19,0.2
07-09-19,0.2
07-09-19,0
07-09-19,0.1
07-09-19,0.5
07-09-19,0.2
07-09-19,0.1
07-09-19,0.2
07-09-19,0.3
07-09-19,0.1
07-09-19,0.5
07-09-19,0.4
09-09-19,0.6
09-09-19,0.2
09-09-19,0.1
09-09-19,0.1
09-09-19, -   
09-09-19,1.1
09-09-19,0.2
09-09-19,0.1
09-09-19,0.2
10-09-19,0.3
10-09-19,0.2
10-09-19,0.1
10-09-19,0.2
10-09-19,0.1
10-09-19,0.1
10-09-19, -   
10-09-19,0.3
10-09-19,0.9
10-09-19,1
10-09-19, -   
10-09-19, -   
10-09-19,0.4
10-09-19,0.1
10-09-19,0
10-09-19,0.4
10-09-19,0.3
10-09-19,4.2
10-09-19,0.2
10-09-19,0.8
11-09-19,0
11-09-19,0.1
11-09-19,0.8
11-09-19,0.1
11-09-19,0.1
11-09-19,0.1
11-09-19, -   
11-09-19,0.1
11-09-19,0.7
11-09-19,0.2
11-09-19,10.2
11-09-19,0.4
11-09-19,0.8
11-09-19,0.1
11-09-19,0.1
11-09-19,14.8
11-09-19,0.2
12-09-19,0.2
12-09-19,0.2
12-09-19,0
12-09-19,0.1
12-09-19,0.8
12-09-19,0.1
12-09-19,0.9
12-09-19,0.1
12-09-19,0.1
12-09-19, -   
12-09-19,0.4
12-09-19,0.1
12-09-19,0.1
12-09-19,0.1
12-09-19,0.2
12-09-19,0.3
12-09-19,0.3
12-09-19, -   
12-09-19,0.1
13-09-19,0.1
13-09-19,0.2
13-09-19,0.1
13-09-19,0.1
13-09-19,0.1
13-09-19, -   
13-09-19,1.3
13-09-19,0.4
13-09-19,0.1
13-09-19,0.1
13-09-19,0.1
13-09-19,0.2
13-09-19,0.5
13-09-19,0.2
13-09-19,0.8
13-09-19,0.1
13-09-19,0.2
13-09-19,0.1
13-09-19,0.3
13-09-19,0.2
13-09-19,0.1
13-09-19,0.3
13-09-19,0.2
13-09-19,0.3
13-09-19,0.3
13-09-19,0.1
13-09-19,0.1
13-09-19,0.4
14-09-19,0.1
14-09-19,0.1
14-09-19,0.1
14-09-19,0.8
14-09-19,0.2
14-09-19,0.1
14-09-19,0.2
14-09-19,0.2
14-09-19,0.6
14-09-19,0.1
14-09-19,0.2
14-09-19,0.3
16-09-19,0.1
16-09-19,0.2
16-09-19,0.1
16-09-19, -   
16-09-19,0.2
16-09-19,0.8
16-09-19,1
16-09-19,0.2
17-09-19,0.4
17-09-19,0.2
17-09-19,0.2
17-09-19,0.5
17-09-19,0.3
17-09-19,0.1
17-09-19,0.2
17-09-19,0.3
18-09-19,0.1
18-09-19,0.3
18-09-19,0.1
18-09-19,0.1
18-09-19,0.7
18-09-19,0.1
18-09-19,0.3
18-09-19,0
18-09-19,0.1
18-09-19, -   
18-09-19,0.1
18-09-19,0.1
18-09-19,0.2
18-09-19,0.3
18-09-19,0.8
18-09-19,1
18-09-19,0.1
18-09-19,0.1
18-09-19,0.2
18-09-19,0.6
19-09-19,0.3
19-09-19,0.3
19-09-19,0.4
19-09-19,0.1
19-09-19,0.1
19-09-19,0.1
19-09-19,0.1
19-09-19,0.3
19-09-19,0.2
19-09-19,0.1
19-09-19,0.1
19-09-19,0.1
19-09-19,0.1
19-09-19,0.1
19-09-19,0.3
19-09-19,0.4
19-09-19,0.2
19-09-19,0.4
19-09-19,0.3
19-09-19,0.4
19-09-19,0.3
19-09-19,0
19-09-19,0.1
19-09-19,0.3
19-09-19,0.4
19-09-19,0.3
19-09-19,0.4
19-09-19,0.3
19-09-19,0.5
19-09-19,0.3
19-09-19,0.2
19-09-19,0.4
19-09-19,0.2
19-09-19,0.1
19-09-19,0.4
19-09-19,0.8
19-09-19,0.2
19-09-19,0.1
19-09-19,0.1
19-09-19,1.8
19-09-19,0.2
20-09-19,0.1
20-09-19,0.2
20-09-19,0.2
20-09-19,0.2
20-09-19,0.1
20-09-19,0.1
20-09-19,0.7
20-09-19,0.1
20-09-19,0.1
20-09-19,0.3
20-09-19,0.1
20-09-19,0.1
20-09-19,0.1
20-09-19,0.1
20-09-19,0.1
20-09-19, -   
20-09-19,0.1
20-09-19,0
20-09-19,0.3
20-09-19,0.1
20-09-19,0.1
20-09-19,0.3
20-09-19,0.2
20-09-19,0.2
20-09-19,0.7
20-09-19,0.1
20-09-19,0.3
20-09-19,0.2
20-09-19,0.1
21-09-19,0
21-09-19,0.8
21-09-19,0.2
21-09-19,0.1
21-09-19,0.1
21-09-19,0.2
21-09-19,0.4
21-09-19,0.1
21-09-19,0.1
21-09-19,0.3
21-09-19,0.1
22-09-19,0
23-09-19,0.2
23-09-19,0.1
23-09-19,0.1
23-09-19,0.2
23-09-19,0.1
23-09-19,0.3
23-09-19, -   
23-09-19,0.2
23-09-19,1
23-09-19,0.4
23-09-19,0.1
23-09-19,0.1
23-09-19,0.1
23-09-19,0.9
23-09-19,0.8
24-09-19,0.6
24-09-19,0.2
24-09-19,1.3
24-09-19,1.1
24-09-19,2
24-09-19,0.2
24-09-19,0.2
24-09-19,0.1
24-09-19,0.4
24-09-19,0.1
24-09-19,0.1
24-09-19,0.2
24-09-19,2
24-09-19,2.5
24-09-19,0.2
24-09-19, -   
25-09-19,0.1
25-09-19,0.1
25-09-19,0
25-09-19,0.2
25-09-19,0.5
25-09-19,0.1
25-09-19,0.3
25-09-19,0.1
25-09-19,0.1
25-09-19, -   
25-09-19,0.3
25-09-19,0.4
25-09-19,0.1
25-09-19,7.4
25-09-19,0.6
25-09-19,0.1
25-09-19,0.1
25-09-19,0.4
26-09-19,0.1
26-09-19,1.3
26-09-19,0.5
26-09-19,0.2
26-09-19,0.8
26-09-19,0.2
26-09-19,0.4
26-09-19,0.3
26-09-19,0.3
26-09-19,0.1
26-09-19,0.1
26-09-19,0.1
26-09-19,0.2
26-09-19,1.1
26-09-19,0.1
26-09-19,0.1
27-09-19,0.1
27-09-19,0.1
27-09-19,0.8
27-09-19,0.3
27-09-19,0.1
27-09-19,1
27-09-19,0.2
27-09-19,0.1
27-09-19,0.2
27-09-19,0.3
27-09-19,0.1
27-09-19,0.1
27-09-19,0.1
27-09-19,0.2
27-09-19,0.1
27-09-19,0.1
27-09-19,0.2
27-09-19,0.2
27-09-19,0.1
27-09-19, -   
27-09-19,0.1
28-09-19,0.1
28-09-19,0.1
28-09-19, -   
28-09-19,0.3
28-09-19,0.2
28-09-19,0.1
28-09-19,0.2
28-09-19,0.1
28-09-19,0.1
28-09-19,0.7
28-09-19,0.3
28-09-19,0.3
28-09-19,0.1
28-09-19,0.3
28-09-19,0.3
28-09-19,0.3
28-09-19,0.1
30-09-19,0.3
30-09-19,0.1
30-09-19,0.3
30-09-19,0.2
30-09-19,0.3
30-09-19,0.7
30-09-19,0.3
30-09-19,0.2
30-09-19,1.1
30-09-19,0.2
30-09-19,0.2
30-09-19,0.1
30-09-19,0.1
30-09-19,0.1
30-09-19,0.1
30-09-19,1
30-09-19,0.1
30-09-19,0.1
30-09-19,0.8
30-09-19,0.1
30-09-19,1
30-09-19,0.1
30-09-19,0.9
30-09-19, -   
01-10-19,0.5
01-10-19,0.3
01-10-19,0.4
01-10-19,0.2
01-10-19,0.1
01-10-19,2
01-10-19,0.3
01-10-19,0.1
01-10-19,0.3
01-10-19,0
02-10-19,0.1
02-10-19,0.2
02-10-19,0.1
02-10-19,0
02-10-19,0.3
02-10-19,0.2
02-10-19,0.1
02-10-19,0.1
02-10-19,0.5
02-10-19,0.2
02-10-19,0.8
02-10-19,0.2
02-10-19,0.6
02-10-19,0.4
02-10-19,0.2
02-10-19,0.9
02-10-19,0.3
03-10-19,0.7
03-10-19,0.6
03-10-19,0.3
03-10-19,0.3
03-10-19,0.6
03-10-19,0.2
03-10-19,0.1
03-10-19,0.6
03-10-19,0.1
03-10-19,0.1
03-10-19,0.1
03-10-19,0.1
03-10-19,0
03-10-19,0.3
03-10-19,0.1
03-10-19,0.2
03-10-19,0.1
03-10-19,0.1
03-10-19,0.2
03-10-19,0.1
03-10-19,0.1
04-10-19,0.2
04-10-19,0.2
04-10-19,0.1
04-10-19,0.2
04-10-19,0.2
04-10-19,0.3
04-10-19,0.2
04-10-19,0.1
04-10-19,0.1
04-10-19,0.2
04-10-19,0.4
04-10-19,0.2
04-10-19,0.2
04-10-19,1.6
04-10-19,0.1
04-10-19,1.6
04-10-19,0.1
04-10-19,0.2
04-10-19,0.1
04-10-19,0.2
04-10-19,0.1
04-10-19,0.2
04-10-19,2.5
04-10-19,0.1
04-10-19,0.2
04-10-19,0.2
04-10-19,0.2
04-10-19,0.1
04-10-19,0.2
04-10-19,0.2
04-10-19,0.1
04-10-19,0.2
04-10-19,0.1
04-10-19,0.2
04-10-19,0.2
04-10-19,0.2
04-10-19,0.1
04-10-19,0.1
04-10-19,0.2
05-10-19,0.4
05-10-19,0.1
05-10-19,0.2
05-10-19,0.2
05-10-19,0.1
05-10-19,0.1
05-10-19,0.2
05-10-19,0.3
05-10-19,0.1
05-10-19,0.2
05-10-19,0.1
05-10-19, -   
05-10-19,0.4
05-10-19,0.1
05-10-19,0
05-10-19,0.2
05-10-19,0.2
05-10-19,0.3
05-10-19,0.2
05-10-19,0.1
05-10-19,0.2
05-10-19,0.2
05-10-19,0.2
05-10-19,0.7
05-10-19,0.5
05-10-19,0.1
05-10-19,0.1
06-10-19,0
07-10-19,0.2
07-10-19,0.2
07-10-19,0.2
07-10-19,0.6
07-10-19,0.1
07-10-19,0.1
07-10-19,0.2
07-10-19,0.3
07-10-19,3.6
07-10-19,1.3
07-10-19,0.1
07-10-19,0.1
07-10-19,0.1
07-10-19,0.1
07-10-19,0.1
07-10-19,0.8
07-10-19,0.1
08-10-19,0.1
08-10-19,0.1
08-10-19,0.2
08-10-19,0.5
08-10-19,0.2
08-10-19,0.5
08-10-19,0.2
08-10-19,0.4
08-10-19,0.3
08-10-19, -   
08-10-19,0.1
08-10-19,0.2
08-10-19,0.1
08-10-19,0.1
08-10-19,0.6
08-10-19,0.4
08-10-19,0.1
08-10-19,0.1
08-10-19,0.2
08-10-19,0.1
08-10-19,0.5
08-10-19,0.1
08-10-19,0.2
08-10-19,0.4
08-10-19,0.1
08-10-19,0.2
08-10-19,0.1
08-10-19,0.3
09-10-19,0.3
09-10-19,0.5
09-10-19,0.3
09-10-19,0.1
09-10-19,0.1
09-10-19,0.1
09-10-19,0.3
09-10-19,0.1
09-10-19,1.3
09-10-19,0.1
09-10-19,0.2
09-10-19,0.1
09-10-19,0.3
09-10-19,0.1
09-10-19,0
09-10-19,0.1
09-10-19,0.2
09-10-19,0.3
09-10-19,0.2
09-10-19,0.8
09-10-19,0.1
09-10-19,0.5
10-10-19,0.2
10-10-19,0.1
10-10-19,0.1
10-10-19,0.1
10-10-19,0.2
10-10-19,0.1
10-10-19,0.2
10-10-19,0.1
10-10-19,1.2
10-10-19,0.3
10-10-19,0.1
10-10-19,0.2
10-10-19,0.9
10-10-19,0.1
10-10-19,0.2
10-10-19,0.2
10-10-19, -   
10-10-19,1.3
10-10-19,0.2
10-10-19,0.1
10-10-19,0.4
10-10-19,0.1
10-10-19,0.2
10-10-19,0.1
10-10-19,1.2
10-10-19,0.1
11-10-19,1.5
11-10-19,0.1
11-10-19,0.1
11-10-19,1
11-10-19,0.2
11-10-19,0.1
11-10-19,0.1
11-10-19,0.5
11-10-19,0.1
11-10-19,0.1
11-10-19,0.4
11-10-19,0.1
11-10-19,0.1
11-10-19,0
11-10-19, -   
11-10-19,0.2
11-10-19,0.3
11-10-19,0.1
11-10-19,0.1
11-10-19,0.2
11-10-19,0.2
11-10-19,0.1
11-10-19,0.1
11-10-19,0.1
11-10-19,1
11-10-19,0.2
11-10-19,0.4
11-10-19,0.1
11-10-19,0.1
11-10-19,0.8
12-10-19,1.3
12-10-19,0.1
12-10-19,0.8
12-10-19,0.1
12-10-19,0.2
12-10-19,0.9
12-10-19,0.2
13-10-19,0.1
14-10-19,1.8
14-10-19,2.1
14-10-19,0.8
14-10-19,0.8
14-10-19,0.3
15-10-19,0.4
15-10-19,0.2
15-10-19,0.9
15-10-19, -   
15-10-19,0.1
15-10-19,0.2
15-10-19,0.2
15-10-19,0.3
15-10-19,0.3
15-10-19,1.1
16-10-19,0.5
16-10-19,0.1
16-10-19,0.1
16-10-19,0.2
16-10-19,0.1
16-10-19,0.1
16-10-19,0.2
16-10-19,0.1
16-10-19,0.2
16-10-19,0
16-10-19,0.2
16-10-19,0.1
16-10-19,0.1
16-10-19,0.1
16-10-19,0.1
16-10-19,0.2
16-10-19,0.2
16-10-19,0.3
16-10-19,3.6
17-10-19,1
17-10-19,0.2
17-10-19,0.3
17-10-19,0.1
17-10-19, -   
17-10-19,0.2
17-10-19, -   
17-10-19,0.2
17-10-19,0.2
17-10-19,0.2
17-10-19,0.8
17-10-19,0
17-10-19,0.2
17-10-19,1.3
17-10-19, -   
17-10-19, -   
17-10-19,0.1
17-10-19,0.2
17-10-19,0.1
17-10-19,0.2
17-10-19,0.2
17-10-19,0.2
18-10-19,0.2
18-10-19,0.3
18-10-19,0.1
18-10-19,0.1
18-10-19,0.2
18-10-19,0.1
18-10-19,0.9
18-10-19,0.1
18-10-19,0.1
18-10-19,0.3
18-10-19,0
18-10-19,0.1
18-10-19,0.2
18-10-19,0.4
18-10-19,0.3
18-10-19,0.8
19-10-19,0.1
19-10-19,0.4
19-10-19,0.3
19-10-19,0.1
19-10-19,0.3
19-10-19,0.3
19-10-19,0.1
19-10-19,0.5
19-10-19,0.6
19-10-19,0.1
19-10-19,0.4
19-10-19,0.2
19-10-19,0.3
19-10-19,0.1
19-10-19,0.1
19-10-19,0.1
19-10-19,0.1
19-10-19,0.2
19-10-19,0.2
19-10-19,0.3
19-10-19,0.1
19-10-19,0.1
19-10-19,0.1
20-10-19,0
21-10-19,0.1
21-10-19,0.3
21-10-19,0.5
21-10-19,0.5
21-10-19,0.3
21-10-19,0.3
21-10-19,0.3
21-10-19,0.5
21-10-19,0.3
21-10-19,0.3
21-10-19,0.5
21-10-19,0.4
21-10-19,0.5
21-10-19,0.3
21-10-19,0.3
21-10-19,0.3
21-10-19,0.5
21-10-19,0.3
21-10-19,0.2
21-10-19,0.1
21-10-19,0.2
21-10-19,0.2
21-10-19,0.2
21-10-19,0.2
21-10-19,0.1
21-10-19,0.3
21-10-19,0.5
21-10-19,0.1
21-10-19,0.2
21-10-19,0.1
21-10-19,0.1
21-10-19,0.1
21-10-19,0.1
21-10-19,0.5
21-10-19,0.5
21-10-19,0.3
21-10-19,1.1
21-10-19,0.4
21-10-19,0.3
21-10-19,0.3
21-10-19,0.3
21-10-19,0.5
21-10-19,0.3
21-10-19,0.2
21-10-19,0.5
21-10-19, -   
22-10-19,0.1
22-10-19,0.3
22-10-19,0.2
22-10-19,0.3
22-10-19,0.1
22-10-19,0
22-10-19,0.1
22-10-19, -   
22-10-19,0.1
22-10-19,0.3
22-10-19, -   
22-10-19,3.1
22-10-19,0.1
22-10-19,14
22-10-19,0.5
22-10-19,0.3
23-10-19,0.1
23-10-19,0
23-10-19,0.8
23-10-19, -   
23-10-19,0.1
23-10-19,0.1
23-10-19,0.2
23-10-19,0.3
23-10-19,0.1
23-10-19,1.5
24-10-19,0.1
24-10-19,0.7
24-10-19,0.2
24-10-19,0.8
24-10-19,0.5
24-10-19,0.1
24-10-19,0.6
24-10-19,0.3
24-10-19,0.4
24-10-19, -   
25-10-19,0.2
25-10-19,0.3
25-10-19,0.2
25-10-19,0.1
25-10-19,1.3
25-10-19,0.8
26-10-19,0.2
26-10-19,0.3
26-10-19,0.1
26-10-19,0.2
26-10-19,0.6
26-10-19,0.1
26-10-19,0.2
26-10-19,0.1
26-10-19,0.2
26-10-19,0.1
26-10-19,0.2
26-10-19,0.3
26-10-19,0.3
26-10-19,0.1
26-10-19,0.2
26-10-19,0.2
26-10-19,0.3
26-10-19,0.2
26-10-19,0.4
26-10-19,0.1
26-10-19,0.2
26-10-19,0.1
26-10-19,0.3
26-10-19,0.2
26-10-19,0.5
26-10-19,0.3
26-10-19,0.1
26-10-19,0.1
27-10-19,0
28-10-19,0.2
28-10-19,0.8
28-10-19,0.1
28-10-19,0.1
28-10-19,0.2
28-10-19,1.6
28-10-19,1.3
28-10-19,0.1
28-10-19,0.1
28-10-19,0.3
28-10-19,0.3
28-10-19,0.1
28-10-19,0.1
28-10-19,0.1
28-10-19,0.1
28-10-19,0.1
28-10-19,0.8
28-10-19,0.2
29-10-19,0.6
29-10-19,0.1
29-10-19,0.1
29-10-19,0.1
29-10-19,0.1
29-10-19,0.3
29-10-19,0.5
29-10-19,0.2
29-10-19,0.1
29-10-19,0.3
29-10-19,0.1
29-10-19,0.1
29-10-19,0.2
29-10-19,0.5
29-10-19,0.1
29-10-19,0.2
30-10-19,0.4
30-10-19,0.1
30-10-19,2
30-10-19,0.6
30-10-19,0.1
30-10-19,2.7
30-10-19,0.2
30-10-19,0.1
30-10-19,0.3
30-10-19,0
30-10-19,0.1
30-10-19,0.2
30-10-19,0.1
30-10-19,0.4
30-10-19, -   
30-10-19,0.2
30-10-19,0.2
30-10-19,0.3
30-10-19,0.2
30-10-19,0.2
30-10-19,2.1
31-10-19,0.2
31-10-19,0.8
31-10-19,0.1
31-10-19,0.1
31-10-19,0.1
31-10-19,0.2
31-10-19,0.3
31-10-19,0.4
31-10-19,0.3
31-10-19,0.2
31-10-19,0.1
31-10-19,0.4
31-10-19,0.4
31-10-19,0.3
31-10-19,0.2
31-10-19,0.1
31-10-19,0.7
31-10-19,0.2
31-10-19,0.4
31-10-19,0.4
31-10-19,0.1
31-10-19,0.1
31-10-19,0.1
31-10-19,0.2
31-10-19,0.2
31-10-19,0.3
31-10-19,0.1
31-10-19,0.1
31-10-19,0.1
31-10-19,0.1
31-10-19,0.1
01-11-19,0.1
01-11-19,0.3
01-11-19,0.1
01-11-19,0.2
01-11-19,0.1
01-11-19,0.1
01-11-19,0.1
01-11-19,0.1
01-11-19,0.2
01-11-19,0.2
01-11-19,0.2
01-11-19,0.1
01-11-19, -   
01-11-19,0.3
01-11-19,0.1
02-11-19,0.1
02-11-19,0.2
02-11-19,0.4
02-11-19,0.1
02-11-19,0.1
02-11-19,0.1
02-11-19,0.1
02-11-19,0.1
02-11-19,0.2
02-11-19,0.2
04-11-19,0.9
04-11-19,0.1
04-11-19,0.2
04-11-19,0.7
04-11-19,0.4
04-11-19,0.1
04-11-19,0.2
04-11-19,0.3
04-11-19,0
04-11-19,0.1
04-11-19,0.2
04-11-19,0.1
04-11-19,0.1
04-11-19,0.1
04-11-19,0.1
04-11-19,0.1
04-11-19,0.1
04-11-19,1.6
04-11-19,0.2
04-11-19,0.3
04-11-19,2.5
05-11-19,0.1
05-11-19,0.3
05-11-19,0.1
05-11-19,0.5
05-11-19,0.4
05-11-19,0.1
05-11-19,0.1
05-11-19,0.3
05-11-19,0.1
05-11-19,0.3
05-11-19,0.1
05-11-19, -   
06-11-19,0.1
06-11-19,0.4
06-11-19,0.1
06-11-19,0.1
06-11-19,1.3
06-11-19,0.2
06-11-19,0.2
06-11-19,0.1
06-11-19,0.3
06-11-19,0.5
06-11-19,0.4
06-11-19,0.8
06-11-19,0.5
07-11-19,0.1
07-11-19,0.3
07-11-19,0.3
07-11-19,0.3
07-11-19,0.1
07-11-19,0.4
07-11-19,0.2
07-11-19,0.4
07-11-19,0.2
07-11-19,0.1
07-11-19,0.1
08-11-19,0.1
08-11-19,0.2
08-11-19,0.3
08-11-19,0.4
08-11-19,0.3
08-11-19,0.1
08-11-19,0.3
09-11-19,0.4
09-11-19,0
09-11-19,0.4
09-11-19,0.3
09-11-19,0.2
10-11-19,0
11-11-19,0.1
11-11-19,0.7
11-11-19,0.7
11-11-19,0.3
11-11-19,0.3
11-11-19,0.1
11-11-19,0.1
11-11-19,0.1
11-11-19,0.8
12-11-19,0.1
12-11-19,0.2
12-11-19,0.1
12-11-19,0
12-11-19,0.6
12-11-19,0.4
12-11-19,0.3
12-11-19, -   
12-11-19,0.6
12-11-19, -   
13-11-19,0.1
13-11-19,0.2
13-11-19,0.4
13-11-19,0.6
13-11-19,0
13-11-19,0.1
13-11-19,0.1
13-11-19,0.2
13-11-19,0.5
13-11-19,0.5
14-11-19,0.4
14-11-19,0.2
14-11-19,0.2
14-11-19,0.5
14-11-19,0.5
14-11-19,0.1
14-11-19, -   
14-11-19,0.2
14-11-19,0.4
14-11-19,0.1
14-11-19,0.3
14-11-19,0.4
14-11-19,0.4
14-11-19,0.6
14-11-19,0.5
15-11-19,0.2
15-11-19,0.1
15-11-19,0.2
15-11-19,0.1
15-11-19,0.2
15-11-19,0.1
15-11-19,0.3
15-11-19,0.1
15-11-19,0.6
15-11-19,0.3
15-11-19,0.6
15-11-19,0.2
15-11-19,0
15-11-19,0.2
15-11-19,0.2
15-11-19,0.4
15-11-19,0.3
15-11-19,0.1
15-11-19,0.3
15-11-19,0.2
15-11-19,0.1
15-11-19,0.1
16-11-19,0.3
16-11-19,0.1
16-11-19,0.1
16-11-19,0.2
16-11-19,0.3
16-11-19,0.1
16-11-19,0.2
16-11-19,0.2
16-11-19,0.1
16-11-19,0.1
16-11-19,0.5
16-11-19,0.1
16-11-19,0.1
16-11-19,0.2
16-11-19,0
16-11-19,0.2
16-11-19,0.4
16-11-19,0.1
16-11-19,0.1
16-11-19,0.2
16-11-19,0.1
16-11-19,0.2
16-11-19,0.3
16-11-19,0.2
16-11-19,0.1
16-11-19,0.1
16-11-19,0.1
18-11-19,0.3
18-11-19,0.7
18-11-19,0.6
18-11-19,0.1
18-11-19,0.1
18-11-19,0
18-11-19,0.1
18-11-19,0.8
18-11-19,1.1
18-11-19,0.2
18-11-19,0.1
18-11-19,0.2
18-11-19,0.1
19-11-19,0.8
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.5
19-11-19,0.2
19-11-19,0.4
19-11-19,0.2
19-11-19,0.4
19-11-19,0.3
19-11-19,0.1
19-11-19,0.3
19-11-19,0.1
19-11-19,0.1
19-11-19,0.2
19-11-19,0.3
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,0.1
19-11-19,1
20-11-19,0.3
20-11-19,0.1
20-11-19,0.3
20-11-19,0.2
20-11-19,0.4
20-11-19,0.5
20-11-19,0.4
20-11-19,0
20-11-19,0.2
20-11-19,0.1
20-11-19,0.1
20-11-19,0.2
20-11-19,0.1
20-11-19, -   
20-11-19,0.1
20-11-19,0.2
20-11-19,0.3
20-11-19,1.3
21-11-19,0.3
21-11-19,0.3
21-11-19,0.1
21-11-19,0.1
21-11-19,0.2
21-11-19,0.8
21-11-19,0.3
21-11-19,0.2
21-11-19,0.1
21-11-19,0.1
21-11-19,0.2
21-11-19,0.3
21-11-19,0.2
21-11-19,0.3
21-11-19,0.5
21-11-19,0
21-11-19,0.2
21-11-19,0.1
21-11-19,0.2
21-11-19,0.1
21-11-19,0.3
21-11-19,1
21-11-19,0.1
22-11-19,0.2
22-11-19,0.2
22-11-19,0.2
22-11-19,0.1
22-11-19,0.2
22-11-19,0.1
22-11-19,0.1
22-11-19,0.1
22-11-19,0.2
22-11-19,0.1
22-11-19,0.3
22-11-19,0.1
22-11-19,0.1
22-11-19,0.1
22-11-19,0.1
22-11-19,0.2
22-11-19,0.1
22-11-19,0.1
22-11-19,0.1
22-11-19,0.1
22-11-19,0.1
22-11-19,0.5
22-11-19,0.3
22-11-19,0.1
22-11-19,0.3
22-11-19,0.1
22-11-19,0.2
22-11-19,0.8
22-11-19,0.1
22-11-19,0.8
23-11-19,0.1
23-11-19,0.1
23-11-19,0.2
23-11-19,0.3
23-11-19,0.1
23-11-19,0.4
23-11-19,0.2
23-11-19,0.1
23-11-19,0.1
23-11-19,0.1
23-11-19,0.3
23-11-19,0.1
23-11-19,0.3
25-11-19,0.5
25-11-19,1.5
25-11-19,0.1
25-11-19,0.3
25-11-19,0.1
25-11-19,0.7
25-11-19,0.2
25-11-19,0.1
25-11-19,1
25-11-19,0.1
25-11-19,0
25-11-19,0.8
25-11-19,0.3
25-11-19,0.1
26-11-19,0.2
26-11-19,0.1
26-11-19, -   
26-11-19,1.7
26-11-19,0.8
26-11-19,0.1
26-11-19,0.6
26-11-19,0.2
26-11-19,0.2
26-11-19,0.3
26-11-19, -   
26-11-19,0.1
26-11-19, -   
26-11-19,0.3
27-11-19,0.1
27-11-19,0.3
27-11-19,0.1
27-11-19,0.1
27-11-19,0.1
27-11-19,0.1
27-11-19,0.1
27-11-19,0.2
27-11-19,0.2
27-11-19,0.1
27-11-19,0.1
27-11-19,0.2
27-11-19,0.4
27-11-19,0.4
27-11-19,0.1
27-11-19,0.2
27-11-19,1.8
27-11-19,0.5
27-11-19,0.2
27-11-19,0.1
27-11-19,0.1
28-11-19,0.7
28-11-19,0.1
28-11-19,0.3
28-11-19,0.1
28-11-19,0.1
28-11-19,0.1
28-11-19,0.2
28-11-19,0.1
28-11-19,0.3
28-11-19,0.3
28-11-19,0.1
28-11-19,0.1
28-11-19,0.1
